date,time,store_id,FOOTFALL,SALES,TICKETS,sales_cumulative,tickets_cumulative,footfall_cumulative
2023-11-21,22:30:00,2,32.0,39.125,0.0,21761.51,896.0,2788.0
2023-11-22,10:00:00,1,42.0,379.59,18.0,379.59,18.0,42.0
2023-11-22,10:00:00,2,50.0,181.28,10.0,560.87,28.0,92.0
2023-11-22,10:30:00,1,42.0,379.59,18.0,940.4599999999999,46.0,134.0
2023-11-22,10:30:00,2,50.0,181.28,10.0,1121.74,56.0,184.0
2023-11-22,11:00:00,1,55.0,1012.445,27.0,2134.185,83.0,239.0
2023-11-22,11:00:00,2,98.0,384.21,23.0,2518.395,106.0,337.0
2023-11-22,11:30:00,1,55.0,1012.445,27.0,3530.84,133.0,392.0
2023-11-22,11:30:00,2,98.0,384.21,23.0,3915.0499999999997,156.0,490.0
2023-11-22,12:00:00,1,51.0,604.48,28.0,4519.53,184.0,541.0
2023-11-22,12:00:00,2,104.0,481.645,27.0,5001.175,211.0,645.0
2023-11-22,12:30:00,1,51.0,604.48,28.0,5605.655,239.0,696.0
2023-11-22,12:30:00,2,104.0,481.645,27.0,6087.3,266.0,800.0
2023-11-22,13:00:00,1,36.0,592.9399999999999,19.0,6680.24,285.0,836.0
2023-11-22,13:00:00,2,69.0,372.275,20.0,7052.514999999999,305.0,905.0
2023-11-22,13:30:00,1,36.0,592.9399999999999,19.0,7645.455,324.0,941.0
2023-11-22,13:30:00,2,69.0,372.275,20.0,8017.73,344.0,1010.0
2023-11-22,14:00:00,1,28.0,511.25999999999993,15.0,8528.99,359.0,1038.0
2023-11-22,14:00:00,2,50.0,165.255,10.0,8694.244999999999,369.0,1088.0
2023-11-22,14:30:00,1,28.0,511.25999999999993,15.0,9205.505,384.0,1116.0
2023-11-22,14:30:00,2,50.0,165.255,10.0,9370.76,394.0,1166.0
2023-11-22,15:00:00,1,34.0,421.50000000000006,14.0,9792.26,408.0,1200.0
2023-11-22,15:00:00,2,44.0,124.685,8.0,9916.945,416.0,1244.0
2023-11-22,15:30:00,1,34.0,421.50000000000006,14.0,10338.445,430.0,1278.0
2023-11-22,15:30:00,2,44.0,124.685,8.0,10463.13,438.0,1322.0
2023-11-22,16:00:00,1,47.0,532.195,20.0,10995.325,458.0,1369.0
2023-11-22,16:00:00,2,73.0,348.485,16.0,11343.81,474.0,1442.0
2023-11-22,16:30:00,1,47.0,532.195,20.0,11876.005,494.0,1489.0
2023-11-22,16:30:00,2,73.0,348.485,16.0,12224.49,510.0,1562.0
2023-11-22,17:00:00,1,54.0,787.3699999999999,24.0,13011.86,534.0,1616.0
2023-11-22,17:00:00,2,85.0,262.575,16.0,13274.435,550.0,1701.0
2023-11-22,17:30:00,1,54.0,787.3699999999999,24.0,14061.805,574.0,1755.0
2023-11-22,17:30:00,2,85.0,-85.45,16.0,13976.355,590.0,1840.0
2023-11-22,18:00:00,1,61.0,1012.23,32.0,14988.585,622.0,1901.0
2023-11-22,18:00:00,2,125.0,618.76,28.0,15607.345,650.0,2026.0
2023-11-22,18:30:00,1,61.0,1012.23,32.0,16619.575,682.0,2087.0
2023-11-22,18:30:00,2,125.0,618.76,28.0,17238.335,710.0,2212.0
2023-11-22,19:00:00,1,65.0,737.79,28.0,17976.125,738.0,2277.0
2023-11-22,19:00:00,2,110.0,456.79499999999996,26.0,18432.92,764.0,2387.0
2023-11-22,19:30:00,1,65.0,737.79,28.0,19170.71,792.0,2452.0
2023-11-22,19:30:00,2,110.0,456.79499999999996,26.0,19627.505,818.0,2562.0
2023-11-22,20:00:00,1,38.0,666.22,20.0,20293.725,838.0,2600.0
2023-11-22,20:00:00,2,93.0,483.62,18.0,20777.345,856.0,2693.0
2023-11-22,20:30:00,1,38.0,666.22,20.0,21443.565,876.0,2731.0
2023-11-22,20:30:00,2,93.0,483.62,18.0,21927.184999999998,894.0,2824.0
2023-11-22,21:00:00,2,19.0,99.20500000000001,7.0,22026.39,901.0,2843.0
2023-11-22,21:30:00,2,19.0,99.20500000000001,7.0,22125.595,908.0,2862.0
2023-11-22,22:00:00,2,19.0,99.20500000000001,7.0,22224.8,915.0,2881.0
2023-11-22,22:30:00,2,19.0,99.20500000000001,7.0,22324.005,922.0,2900.0
2023-11-23,10:00:00,1,43.0,482.29999999999995,20.0,482.29999999999995,20.0,43.0
2023-11-23,10:00:00,2,64.0,195.01,14.0,677.31,34.0,107.0
2023-11-23,10:30:00,1,43.0,482.29999999999995,20.0,1159.61,54.0,150.0
2023-11-23,10:30:00,2,64.0,195.01,14.0,1354.62,68.0,214.0
2023-11-23,11:00:00,1,62.0,1093.29,35.0,2447.91,103.0,276.0
2023-11-23,11:00:00,2,109.0,746.26,32.0,3194.17,135.0,385.0
2023-11-23,11:30:00,1,62.0,1093.29,35.0,4287.46,170.0,447.0
2023-11-23,11:30:00,2,109.0,746.26,32.0,5033.719999999999,202.0,556.0
2023-11-23,12:00:00,1,57.0,920.325,34.0,5954.045,236.0,613.0
2023-11-23,12:00:00,2,128.0,844.8399999999999,33.0,6798.885,269.0,741.0
2023-11-23,12:30:00,1,57.0,920.325,34.0,7719.21,303.0,798.0
2023-11-23,12:30:00,2,128.0,844.8399999999999,33.0,8564.05,336.0,926.0
2023-11-23,13:00:00,1,44.0,725.31,24.0,9289.36,360.0,970.0
2023-11-23,13:00:00,2,83.0,540.235,25.0,9829.595,385.0,1053.0
2023-11-23,13:30:00,1,44.0,725.31,24.0,10554.904999999999,409.0,1097.0
2023-11-23,13:30:00,2,83.0,540.235,25.0,11095.14,434.0,1180.0
2023-11-23,14:00:00,1,26.0,509.44000000000005,14.0,11604.58,448.0,1206.0
2023-11-23,14:00:00,2,47.0,208.195,10.0,11812.775,458.0,1253.0
2023-11-23,14:30:00,1,26.0,509.44000000000005,14.0,12322.215,472.0,1279.0
2023-11-23,14:30:00,2,47.0,208.195,10.0,12530.41,482.0,1326.0
2023-11-23,15:00:00,1,28.0,436.56000000000006,13.0,12966.97,495.0,1354.0
2023-11-23,15:00:00,2,47.0,173.605,9.0,13140.574999999999,504.0,1401.0
2023-11-23,15:30:00,1,28.0,436.56000000000006,13.0,13577.135,517.0,1429.0
2023-11-23,15:30:00,2,47.0,173.605,9.0,13750.74,526.0,1476.0
2023-11-23,16:00:00,1,44.0,626.485,18.0,14377.225,544.0,1520.0
2023-11-23,16:00:00,2,77.0,247.68,17.0,14624.905,561.0,1597.0
2023-11-23,16:30:00,1,44.0,626.485,18.0,15251.39,579.0,1641.0
2023-11-23,16:30:00,2,77.0,247.68,17.0,15499.07,596.0,1718.0
2023-11-23,17:00:00,1,48.0,730.96,24.0,16230.03,620.0,1766.0
2023-11-23,17:00:00,2,88.0,390.7049999999999,18.0,16620.735,638.0,1854.0
2023-11-23,17:30:00,1,48.0,730.96,24.0,17351.695,662.0,1902.0
2023-11-23,17:30:00,2,88.0,390.7049999999999,18.0,17742.4,680.0,1990.0
2023-11-23,18:00:00,1,58.0,915.1049999999999,28.0,18657.505,708.0,2048.0
2023-11-23,18:00:00,2,104.0,333.84999999999997,22.0,18991.355,730.0,2152.0
2023-11-23,18:30:00,1,58.0,915.1049999999999,28.0,19906.46,758.0,2210.0
2023-11-23,18:30:00,2,104.0,333.84999999999997,22.0,20240.31,780.0,2314.0
2023-11-23,19:00:00,1,52.0,638.82,25.0,20879.13,805.0,2366.0
2023-11-23,19:00:00,2,119.0,664.235,30.0,21543.364999999998,835.0,2485.0
2023-11-23,19:30:00,1,52.0,638.82,25.0,22182.185,860.0,2537.0
2023-11-23,19:30:00,2,119.0,664.235,30.0,22846.42,890.0,2656.0
2023-11-23,20:00:00,1,30.0,516.89,14.0,23363.31,904.0,2686.0
2023-11-23,20:00:00,2,75.0,378.83500000000004,18.0,23742.145,922.0,2761.0
2023-11-23,20:30:00,1,30.0,516.89,14.0,24259.035,936.0,2791.0
2023-11-23,20:30:00,2,75.0,378.83500000000004,18.0,24637.87,954.0,2866.0
2023-11-23,21:00:00,2,32.0,163.03500000000003,8.0,24800.905,962.0,2898.0
2023-11-23,21:30:00,2,32.0,163.03500000000003,8.0,24963.94,970.0,2930.0
2023-11-23,22:00:00,2,2.0,4.13,0.0,24968.07,970.0,2932.0
2023-11-23,22:30:00,2,2.0,4.13,0.0,24972.2,970.0,2934.0
2023-11-24,10:00:00,1,51.0,683.78,18.0,683.78,18.0,51.0
2023-11-24,10:00:00,2,79.0,304.185,16.0,987.9649999999999,34.0,130.0
2023-11-24,10:30:00,1,51.0,683.78,18.0,1671.745,52.0,181.0
2023-11-24,10:30:00,2,79.0,304.185,16.0,1975.9299999999998,68.0,260.0
2023-11-24,11:00:00,1,68.0,1553.1799999999998,41.0,3529.1099999999997,109.0,328.0
2023-11-24,11:00:00,2,150.0,870.6,39.0,4399.71,148.0,478.0
2023-11-24,11:30:00,1,68.0,1553.1799999999998,41.0,5952.889999999999,189.0,546.0
2023-11-24,11:30:00,2,150.0,870.6,39.0,6823.49,228.0,696.0
2023-11-24,12:00:00,1,74.0,1505.025,35.0,8328.515,263.0,770.0
2023-11-24,12:00:00,2,179.0,1136.6950000000002,41.0,9465.21,304.0,949.0
2023-11-24,12:30:00,1,74.0,1505.025,35.0,10970.235,339.0,1023.0
2023-11-24,12:30:00,2,179.0,1136.6950000000002,41.0,12106.93,380.0,1202.0
2023-11-24,13:00:00,1,44.0,790.51,22.0,12897.44,402.0,1246.0
2023-11-24,13:00:00,2,128.0,847.6500000000001,33.0,13745.09,435.0,1374.0
2023-11-24,13:30:00,1,44.0,790.51,22.0,14535.6,457.0,1418.0
2023-11-24,13:30:00,2,128.0,847.6500000000001,33.0,15383.25,490.0,1546.0
2023-11-24,14:00:00,1,36.0,700.51,20.0,16083.76,510.0,1582.0
2023-11-24,14:00:00,2,89.0,685.845,22.0,16769.605,532.0,1671.0
2023-11-24,14:30:00,1,36.0,700.51,20.0,17470.115,552.0,1707.0
2023-11-24,14:30:00,2,89.0,685.845,22.0,18155.96,574.0,1796.0
2023-11-24,15:00:00,1,42.0,966.015,24.0,19121.975,598.0,1838.0
2023-11-24,15:00:00,2,73.0,140.98,8.0,19262.955,606.0,1911.0
2023-11-24,15:30:00,1,42.0,966.015,24.0,20228.97,630.0,1953.0
2023-11-24,15:30:00,2,73.0,140.98,8.0,20369.95,638.0,2026.0
2023-11-24,16:00:00,1,58.0,819.45,26.0,21189.4,664.0,2084.0
2023-11-24,16:00:00,2,120.0,611.44,23.0,21800.84,687.0,2204.0
2023-11-24,16:30:00,1,58.0,819.45,26.0,22620.29,713.0,2262.0
2023-11-24,16:30:00,2,120.0,611.44,23.0,23231.73,736.0,2382.0
2023-11-24,17:00:00,1,86.0,1197.61,36.0,24429.34,772.0,2468.0
2023-11-24,17:00:00,2,169.0,805.3,31.0,25234.64,803.0,2637.0
2023-11-24,17:30:00,1,86.0,1197.61,36.0,26432.25,839.0,2723.0
2023-11-24,17:30:00,2,169.0,805.3,31.0,27237.55,870.0,2892.0
2023-11-24,18:00:00,1,121.0,1814.235,50.0,29051.785,920.0,3013.0
2023-11-24,18:00:00,2,184.0,792.9849999999999,30.0,29844.77,950.0,3197.0
2023-11-24,18:30:00,1,121.0,1814.235,50.0,31659.005,1000.0,3318.0
2023-11-24,18:30:00,2,184.0,792.9849999999999,30.0,32451.989999999998,1030.0,3502.0
2023-11-24,19:00:00,1,100.0,1419.1,41.0,33871.09,1071.0,3602.0
2023-11-24,19:00:00,2,183.0,833.375,40.0,34704.465,1111.0,3785.0
2023-11-24,19:30:00,1,100.0,1419.1,41.0,36123.565,1152.0,3885.0
2023-11-24,19:30:00,2,183.0,833.375,40.0,36956.94,1192.0,4068.0
2023-11-24,20:00:00,1,76.0,1280.29,40.0,38237.229999999996,1232.0,4144.0
2023-11-24,20:00:00,2,160.0,714.0999999999999,34.0,38951.33,1266.0,4304.0
2023-11-24,20:30:00,1,76.0,1280.29,40.0,40231.62,1306.0,4380.0
2023-11-24,20:30:00,2,160.0,714.0999999999999,34.0,40945.72,1340.0,4540.0
2023-11-24,21:00:00,2,64.0,288.62,12.0,41234.34,1352.0,4604.0
2023-11-24,21:30:00,2,64.0,288.62,12.0,41522.96,1364.0,4668.0
2023-11-24,22:00:00,2,2.0,288.62,12.0,41811.58,1376.0,4670.0
2023-11-24,22:30:00,2,2.0,288.62,12.0,42100.2,1388.0,4672.0
2023-11-25,10:00:00,1,66.0,569.49,22.0,569.49,22.0,66.0
2023-11-25,10:00:00,2,71.0,245.17,12.0,814.66,34.0,137.0
2023-11-25,10:30:00,1,66.0,569.49,22.0,1384.15,56.0,203.0
2023-11-25,10:30:00,2,71.0,245.17,12.0,1629.32,68.0,274.0
2023-11-25,11:00:00,1,123.0,1590.38,48.0,3219.7,116.0,397.0
2023-11-25,11:00:00,2,150.0,930.41,30.0,4150.11,146.0,547.0
2023-11-25,11:30:00,1,123.0,1590.38,48.0,5740.49,194.0,670.0
2023-11-25,11:30:00,2,150.0,930.41,30.0,6670.900000000001,224.0,820.0
2023-11-25,12:00:00,1,189.0,3009.88,76.0,9680.78,300.0,1009.0
2023-11-25,12:00:00,2,231.0,1052.21,48.0,10732.99,348.0,1240.0
2023-11-25,12:30:00,1,189.0,3009.88,76.0,13742.87,424.0,1429.0
2023-11-25,12:30:00,2,231.0,1052.21,48.0,14795.08,472.0,1660.0
2023-11-25,13:00:00,1,129.0,2356.745,60.0,17151.825,532.0,1789.0
2023-11-25,13:00:00,2,186.0,938.55,46.0,18090.375,578.0,1975.0
2023-11-25,13:30:00,1,129.0,2356.745,60.0,20447.12,638.0,2104.0
2023-11-25,13:30:00,2,186.0,938.55,46.0,21385.67,684.0,2290.0
2023-11-25,14:00:00,1,76.0,1313.46,36.0,22699.13,720.0,2366.0
2023-11-25,14:00:00,2,99.0,473.275,24.0,23172.405,744.0,2465.0
2023-11-25,14:30:00,1,76.0,1313.46,36.0,24485.864999999998,780.0,2541.0
2023-11-25,14:30:00,2,99.0,473.275,24.0,24959.14,804.0,2640.0
2023-11-25,15:00:00,1,89.0,1042.28,33.0,26001.42,837.0,2729.0
2023-11-25,15:00:00,2,128.0,615.9449999999999,26.0,26617.364999999998,863.0,2857.0
2023-11-25,15:30:00,1,89.0,1042.28,33.0,27659.645,896.0,2946.0
2023-11-25,15:30:00,2,128.0,615.9449999999999,26.0,28275.59,922.0,3074.0
2023-11-25,16:00:00,1,131.0,1836.3249999999998,46.0,30111.915,968.0,3205.0
2023-11-25,16:00:00,2,186.0,959.795,40.0,31071.71,1008.0,3391.0
2023-11-25,16:30:00,1,131.0,1836.3249999999998,46.0,32908.034999999996,1054.0,3522.0
2023-11-25,16:30:00,2,186.0,959.795,40.0,33867.83,1094.0,3708.0
2023-11-25,17:00:00,1,173.0,2338.0299999999997,66.0,36205.86,1160.0,3881.0
2023-11-25,17:00:00,2,210.0,859.36,36.0,37065.22,1196.0,4091.0
2023-11-25,17:30:00,1,173.0,2338.0299999999997,66.0,39403.25,1262.0,4264.0
2023-11-25,17:30:00,2,210.0,859.36,36.0,40262.61,1298.0,4474.0
2023-11-25,18:00:00,1,175.0,2048.49,54.0,42311.1,1352.0,4649.0
2023-11-25,18:00:00,2,246.0,1248.4850000000001,48.0,43559.585,1400.0,4895.0
2023-11-25,18:30:00,1,175.0,2048.49,54.0,45608.075,1454.0,5070.0
2023-11-25,18:30:00,2,246.0,1248.4850000000001,48.0,46856.56,1502.0,5316.0
2023-11-25,19:00:00,1,199.0,2890.595,76.0,49747.155,1578.0,5515.0
2023-11-25,19:00:00,2,220.0,1108.19,43.0,50855.345,1621.0,5735.0
2023-11-25,19:30:00,1,199.0,2890.595,76.0,53745.939999999995,1697.0,5934.0
2023-11-25,19:30:00,2,220.0,1108.19,43.0,54854.13,1740.0,6154.0
2023-11-25,20:00:00,1,132.0,2178.725,66.0,57032.854999999996,1806.0,6286.0
2023-11-25,20:00:00,2,160.0,905.0449999999998,36.0,57937.9,1842.0,6446.0
2023-11-25,20:30:00,1,132.0,2178.725,66.0,60116.625,1908.0,6578.0
2023-11-25,20:30:00,2,160.0,905.0449999999998,36.0,61021.67,1944.0,6738.0
2023-11-25,21:00:00,2,101.0,417.26000000000005,22.0,61438.93,1966.0,6839.0
2023-11-25,21:30:00,2,101.0,417.26000000000005,22.0,61856.189999999995,1988.0,6940.0
2023-11-25,22:00:00,2,6.0,9.92,0.0,61866.11,1988.0,6946.0
2023-11-25,22:30:00,2,6.0,9.92,0.0,61876.03,1988.0,6952.0
2023-11-26,10:00:00,1,25.0,287.52,6.0,287.52,6.0,25.0
2023-11-26,10:00:00,2,20.0,90.33000000000001,3.0,377.85,9.0,45.0
2023-11-26,10:30:00,1,25.0,287.52,6.0,665.37,15.0,70.0
2023-11-26,10:30:00,2,20.0,90.33000000000001,3.0,755.7,18.0,90.0
2023-11-26,11:00:00,1,35.0,517.69,12.0,1273.39,30.0,125.0
2023-11-26,11:00:00,2,75.0,233.78000000000003,12.0,1507.17,42.0,200.0
2023-11-26,11:30:00,1,35.0,517.69,12.0,2024.8600000000001,54.0,235.0
2023-11-26,11:30:00,2,75.0,233.78000000000003,12.0,2258.6400000000003,66.0,310.0
2023-11-26,12:00:00,1,68.0,433.42,20.0,2692.0600000000004,86.0,378.0
2023-11-26,12:00:00,2,132.0,704.885,26.0,3396.945,112.0,510.0
2023-11-26,12:30:00,1,68.0,433.42,20.0,3830.3650000000002,132.0,578.0
2023-11-26,12:30:00,2,132.0,704.885,26.0,4535.25,158.0,710.0
2023-11-26,13:00:00,1,48.0,955.6850000000001,21.0,5490.935,179.0,758.0
2023-11-26,13:00:00,2,110.0,668.61,28.0,6159.545,207.0,868.0
2023-11-26,13:30:00,1,48.0,955.6850000000001,21.0,7115.2300000000005,228.0,916.0
2023-11-26,13:30:00,2,110.0,668.61,28.0,7783.84,256.0,1026.0
2023-11-26,14:00:00,1,30.0,478.0300000000001,14.0,8261.87,270.0,1056.0
2023-11-26,14:00:00,2,78.0,257.325,16.0,8519.195,286.0,1134.0
2023-11-26,14:30:00,1,30.0,478.0300000000001,14.0,8997.225,300.0,1164.0
2023-11-26,14:30:00,2,78.0,257.325,16.0,9254.550000000001,316.0,1242.0
2023-11-26,15:00:00,1,36.0,392.73999999999995,12.0,9647.29,328.0,1278.0
2023-11-26,15:00:00,2,86.0,214.685,11.0,9861.975,339.0,1364.0
2023-11-26,15:30:00,1,36.0,392.73999999999995,12.0,10254.715,351.0,1400.0
2023-11-26,15:30:00,2,86.0,214.685,11.0,10469.4,362.0,1486.0
2023-11-26,16:00:00,1,36.0,347.27,12.0,10816.67,374.0,1522.0
2023-11-26,16:00:00,2,119.0,481.395,22.0,11298.065,396.0,1641.0
2023-11-26,16:30:00,1,36.0,347.27,12.0,11645.335000000001,408.0,1677.0
2023-11-26,16:30:00,2,119.0,481.395,22.0,12126.73,430.0,1796.0
2023-11-26,17:00:00,1,51.0,686.71,20.0,12813.44,450.0,1847.0
2023-11-26,17:00:00,2,132.0,467.015,22.0,13280.455,472.0,1979.0
2023-11-26,17:30:00,1,51.0,686.71,20.0,13967.165,492.0,2030.0
2023-11-26,17:30:00,2,132.0,467.015,22.0,14434.18,514.0,2162.0
2023-11-26,18:00:00,1,48.0,499.645,16.0,14933.825,530.0,2210.0
2023-11-26,18:00:00,2,143.0,475.25,22.0,15409.075,552.0,2353.0
2023-11-26,18:30:00,1,48.0,499.645,16.0,15908.720000000001,568.0,2401.0
2023-11-26,18:30:00,2,143.0,475.25,22.0,16383.970000000001,590.0,2544.0
2023-11-26,19:00:00,1,38.0,504.525,15.0,16888.495,605.0,2582.0
2023-11-26,19:00:00,2,114.0,507.735,17.0,17396.23,622.0,2696.0
2023-11-26,19:30:00,1,38.0,504.525,15.0,17900.755,637.0,2734.0
2023-11-26,19:30:00,2,114.0,507.735,17.0,18408.49,654.0,2848.0
2023-11-26,20:00:00,1,9.0,136.20999999999998,5.0,18544.7,659.0,2857.0
2023-11-26,20:00:00,2,80.0,311.135,11.0,18855.835,670.0,2937.0
2023-11-26,20:30:00,1,9.0,136.20999999999998,5.0,18992.045000000002,675.0,2946.0
2023-11-26,20:30:00,2,80.0,311.135,11.0,19303.18,686.0,3026.0
2023-11-26,21:00:00,2,29.0,84.735,4.0,19387.915,690.0,3055.0
2023-11-26,21:30:00,2,29.0,84.735,4.0,19472.65,694.0,3084.0
2023-11-26,22:00:00,2,2.0,84.735,4.0,19557.385000000002,698.0,3086.0
2023-11-26,22:30:00,2,2.0,84.735,4.0,19642.12,702.0,3088.0
2023-11-27,10:00:00,1,32.0,416.15,12.0,416.15,12.0,32.0
2023-11-27,10:00:00,2,63.0,250.675,10.0,666.825,22.0,95.0
2023-11-27,10:30:00,1,32.0,416.15,12.0,1082.975,34.0,127.0
2023-11-27,10:30:00,2,63.0,250.675,10.0,1333.65,44.0,190.0
2023-11-27,11:00:00,1,66.0,960.695,28.0,2294.3450000000003,72.0,256.0
2023-11-27,11:00:00,2,102.0,365.90500000000003,21.0,2660.25,93.0,358.0
2023-11-27,11:30:00,1,66.0,960.695,28.0,3620.945,121.0,424.0
2023-11-27,11:30:00,2,102.0,365.90500000000003,21.0,3986.8500000000004,142.0,526.0
2023-11-27,12:00:00,1,62.0,1107.215,32.0,5094.0650000000005,174.0,588.0
2023-11-27,12:00:00,2,124.0,770.04,30.0,5864.105,204.0,712.0
2023-11-27,12:30:00,1,62.0,1107.215,32.0,6971.32,236.0,774.0
2023-11-27,12:30:00,2,124.0,770.04,30.0,7741.36,266.0,898.0
2023-11-27,13:00:00,1,39.0,613.595,20.0,8354.955,286.0,937.0
2023-11-27,13:00:00,2,99.0,503.54499999999996,22.0,8858.5,308.0,1036.0
2023-11-27,13:30:00,1,39.0,613.595,20.0,9472.095,328.0,1075.0
2023-11-27,13:30:00,2,99.0,503.54499999999996,22.0,9975.64,350.0,1174.0
2023-11-27,14:00:00,1,30.0,446.17499999999995,16.0,10421.815,366.0,1204.0
2023-11-27,14:00:00,2,53.0,290.245,12.0,10712.06,378.0,1257.0
2023-11-27,14:30:00,1,30.0,446.17499999999995,16.0,11158.235,394.0,1287.0
2023-11-27,14:30:00,2,53.0,290.245,12.0,11448.48,406.0,1340.0
2023-11-27,15:00:00,1,38.0,591.075,18.0,12039.555,424.0,1378.0
2023-11-27,15:00:00,2,34.0,154.79999999999998,8.0,12194.355,432.0,1412.0
2023-11-27,15:30:00,1,38.0,591.075,18.0,12785.43,450.0,1450.0
2023-11-27,15:30:00,2,34.0,154.79999999999998,8.0,12940.23,458.0,1484.0
2023-11-27,16:00:00,1,35.0,605.31,18.0,13545.539999999999,476.0,1519.0
2023-11-27,16:00:00,2,78.0,258.67,15.0,13804.21,491.0,1597.0
2023-11-27,16:30:00,1,35.0,605.31,18.0,14409.52,509.0,1632.0
2023-11-27,16:30:00,2,78.0,258.67,15.0,14668.19,524.0,1710.0
2023-11-27,17:00:00,1,47.0,715.975,20.0,15384.164999999999,544.0,1757.0
2023-11-27,17:00:00,2,78.0,421.97,16.0,15806.135,560.0,1835.0
2023-11-27,17:30:00,1,47.0,715.975,20.0,16522.11,580.0,1882.0
2023-11-27,17:30:00,2,78.0,421.97,16.0,16944.079999999998,596.0,1960.0
2023-11-27,18:00:00,1,60.0,966.3149999999999,24.0,17910.395,620.0,2020.0
2023-11-27,18:00:00,2,99.0,312.27,16.0,18222.665,636.0,2119.0
2023-11-27,18:30:00,1,60.0,966.3149999999999,24.0,19188.98,660.0,2179.0
2023-11-27,18:30:00,2,99.0,312.27,16.0,19501.25,676.0,2278.0
2023-11-27,19:00:00,1,51.0,999.75,27.0,20501.0,703.0,2329.0
2023-11-27,19:00:00,2,112.0,697.7850000000001,30.0,21198.785,733.0,2441.0
2023-11-27,19:30:00,1,51.0,999.75,27.0,22198.535,760.0,2492.0
2023-11-27,19:30:00,2,112.0,697.7850000000001,30.0,22896.32,790.0,2604.0
2023-11-27,20:00:00,1,25.0,290.505,11.0,23186.825,801.0,2629.0
2023-11-27,20:00:00,2,80.0,261.715,16.0,23448.54,817.0,2709.0
2023-11-27,20:30:00,1,25.0,290.505,11.0,23739.045,828.0,2734.0
2023-11-27,20:30:00,2,80.0,261.715,16.0,24000.76,844.0,2814.0
2023-11-27,21:00:00,2,46.0,370.745,10.0,24371.505,854.0,2860.0
2023-11-27,21:30:00,2,46.0,370.745,10.0,24742.25,864.0,2906.0
2023-11-27,22:00:00,2,2.0,7.44,0.0,24749.69,864.0,2908.0
2023-11-27,22:30:00,2,2.0,7.44,0.0,24757.13,864.0,2910.0
2023-11-28,10:00:00,1,41.0,568.105,14.0,568.105,14.0,41.0
2023-11-28,10:00:00,2,75.0,167.875,14.0,735.98,28.0,116.0
2023-11-28,10:30:00,1,41.0,568.105,14.0,1304.085,42.0,157.0
2023-11-28,10:30:00,2,75.0,167.875,14.0,1471.96,56.0,232.0
2023-11-28,11:00:00,1,59.0,1201.115,33.0,2673.075,89.0,291.0
2023-11-28,11:00:00,2,117.0,779.385,30.0,3452.46,119.0,408.0
2023-11-28,11:30:00,1,59.0,1201.115,33.0,4653.575,152.0,467.0
2023-11-28,11:30:00,2,117.0,779.385,30.0,5432.96,182.0,584.0
2023-11-28,12:00:00,1,64.0,953.155,30.0,6386.115,212.0,648.0
2023-11-28,12:00:00,2,116.0,754.215,33.0,7140.33,245.0,764.0
2023-11-28,12:30:00,1,64.0,953.155,30.0,8093.485,275.0,828.0
2023-11-28,12:30:00,2,116.0,754.215,33.0,8847.7,308.0,944.0
2023-11-28,13:00:00,1,44.0,922.92,27.0,9770.62,335.0,988.0
2023-11-28,13:00:00,2,74.0,379.105,21.0,10149.725,356.0,1062.0
2023-11-28,13:30:00,1,44.0,922.92,27.0,11072.645,383.0,1106.0
2023-11-28,13:30:00,2,74.0,379.105,21.0,11451.75,404.0,1180.0
2023-11-28,14:00:00,1,20.0,496.19000000000005,12.0,11947.94,416.0,1200.0
2023-11-28,14:00:00,2,39.0,266.41999999999996,8.0,12214.36,424.0,1239.0
2023-11-28,14:30:00,1,20.0,496.19000000000005,12.0,12710.55,436.0,1259.0
2023-11-28,14:30:00,2,39.0,266.41999999999996,8.0,12976.97,444.0,1298.0
2023-11-28,15:00:00,1,33.0,353.03,16.0,13330.0,460.0,1331.0
2023-11-28,15:00:00,2,48.0,334.685,10.0,13664.685,470.0,1379.0
2023-11-28,15:30:00,1,33.0,353.03,16.0,14017.715,486.0,1412.0
2023-11-28,15:30:00,2,48.0,334.685,10.0,14352.4,496.0,1460.0
2023-11-28,16:00:00,1,27.0,487.35,18.0,14839.75,514.0,1487.0
2023-11-28,16:00:00,2,66.0,337.795,16.0,15177.545,530.0,1553.0
2023-11-28,16:30:00,1,27.0,487.35,18.0,15664.895,548.0,1580.0
2023-11-28,16:30:00,2,66.0,337.795,16.0,16002.69,564.0,1646.0
2023-11-28,17:00:00,1,57.0,558.24,23.0,16560.93,587.0,1703.0
2023-11-28,17:00:00,2,102.0,561.5,24.0,17122.43,611.0,1805.0
2023-11-28,17:30:00,1,57.0,558.24,23.0,17680.67,634.0,1862.0
2023-11-28,17:30:00,2,102.0,561.5,24.0,18242.17,658.0,1964.0
2023-11-28,18:00:00,1,68.0,381.125,14.0,18623.295,672.0,2032.0
2023-11-28,18:00:00,2,117.0,304.92,14.0,18928.215,686.0,2149.0
2023-11-28,18:30:00,1,68.0,381.125,14.0,19309.34,700.0,2217.0
2023-11-28,18:30:00,2,117.0,304.92,14.0,19614.26,714.0,2334.0
2023-11-28,19:00:00,1,62.0,381.125,14.0,19995.385,728.0,2396.0
2023-11-28,19:00:00,2,100.0,304.92,14.0,20300.305,742.0,2496.0
2023-11-28,19:30:00,1,62.0,381.125,14.0,20681.43,756.0,2558.0
2023-11-28,19:30:00,2,100.0,304.92,14.0,20986.35,770.0,2658.0
